"Commodity.Code","Commodity.Name","Partner.Code","Partner.Name"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",699,"India"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",699,"India"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",699,"India"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",699,"India"
"17","17 - Sugars and sugar confectionery",699,"India"
"18","18 - Cocoa and cocoa preparations",699,"India"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",699,"India"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",699,"India"
"21","21 - Miscellaneous edible preparations",699,"India"
"22","22 - Beverages, spirits and vinegar",699,"India"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",699,"India"
"24","24 - Tobacco and manufactured tobacco substitutes",699,"India"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",699,"India"
"26","26 - Ores, slag and ash",699,"India"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",699,"India"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",699,"India"
"29","29 - Organic chemicals",699,"India"
"30","30 - Pharmaceutical products",699,"India"
"31","31 - Fertilizers",699,"India"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",699,"India"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",699,"India"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",699,"India"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",699,"India"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",699,"India"
"37","37 - Photographic or cinematographic goods",699,"India"
"38","38 - Chemical products n.e.s.",699,"India"
"39","39 - Plastics and articles thereof",699,"India"
"40","40 - Rubber and articles thereof",699,"India"
"41","41 - Raw hides and skins (other than furskins) and leather",699,"India"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",699,"India"
"43","43 - Furskins and artificial fur; manufactures thereof",699,"India"
"44","44 - Wood and articles of wood; wood charcoal",699,"India"
"45","45 - Cork and articles of cork",699,"India"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",699,"India"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",699,"India"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",699,"India"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",699,"India"
"50","50 - Silk",699,"India"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",699,"India"
"52","52 - Cotton",699,"India"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",699,"India"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",699,"India"
"55","55 - Man-made staple fibres",699,"India"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",699,"India"
"57","57 - Carpets and other textile floor coverings",699,"India"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",699,"India"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",699,"India"
"60","60 - Fabrics; knitted or crocheted",699,"India"
"61","61 - Apparel and clothing accessories; knitted or crocheted",699,"India"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",699,"India"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",699,"India"
"64","64 - Footwear; gaiters and the like; parts of such articles",699,"India"
"65","65 - Headgear and parts thereof",699,"India"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",699,"India"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",699,"India"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",699,"India"
"69","69 - Ceramic products",699,"India"
"70","70 - Glass and glassware",699,"India"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",699,"India"
"72","72 - Iron and steel",699,"India"
"73","73 - Iron or steel articles",699,"India"
"74","74 - Copper and articles thereof",699,"India"
"75","75 - Nickel and articles thereof",699,"India"
"76","76 - Aluminium and articles thereof",699,"India"
"78","78 - Lead and articles thereof",699,"India"
"79","79 - Zinc and articles thereof",699,"India"
"80","80 - Tin; articles thereof",699,"India"
"81","81 - Metals; n.e.s., cermets and articles thereof",699,"India"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",699,"India"
"83","83 - Metal; miscellaneous products of base metal",699,"India"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",699,"India"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",699,"India"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",699,"India"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",699,"India"
"88","88 - Aircraft, spacecraft and parts thereof",699,"India"
"89","89 - Ships, boats and floating structures",699,"India"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",699,"India"
"91","91 - Clocks and watches and parts thereof",699,"India"
"92","92 - Musical instruments; parts and accessories of such articles",699,"India"
"93","93 - Arms and ammunition; parts and accessories thereof",699,"India"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",699,"India"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",699,"India"
"96","96 - Miscellaneous manufactured articles",699,"India"
"97","97 - Works of art; collectors' pieces and antiques",699,"India"
"99","99 - Commodities not specified according to kind",699,"India"
"01","01 - Animals; live",360,"Indonesia"
"02","02 - Meat and edible meat offal",360,"Indonesia"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",360,"Indonesia"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",360,"Indonesia"
"05","05 - Animal originated products; not elsewhere specified or included",360,"Indonesia"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",360,"Indonesia"
"07","07 - Vegetables and certain roots and tubers; edible",360,"Indonesia"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",360,"Indonesia"
"09","09 - Coffee, tea, mate and spices",360,"Indonesia"
"10","10 - Cereals",360,"Indonesia"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",360,"Indonesia"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",360,"Indonesia"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",360,"Indonesia"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",360,"Indonesia"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",360,"Indonesia"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",360,"Indonesia"
"17","17 - Sugars and sugar confectionery",360,"Indonesia"
"18","18 - Cocoa and cocoa preparations",360,"Indonesia"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",360,"Indonesia"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",360,"Indonesia"
"21","21 - Miscellaneous edible preparations",360,"Indonesia"
"22","22 - Beverages, spirits and vinegar",360,"Indonesia"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",360,"Indonesia"
"24","24 - Tobacco and manufactured tobacco substitutes",360,"Indonesia"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",360,"Indonesia"
"26","26 - Ores, slag and ash",360,"Indonesia"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",360,"Indonesia"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",360,"Indonesia"
"29","29 - Organic chemicals",360,"Indonesia"
"30","30 - Pharmaceutical products",360,"Indonesia"
"31","31 - Fertilizers",360,"Indonesia"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",360,"Indonesia"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",360,"Indonesia"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",360,"Indonesia"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",360,"Indonesia"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",360,"Indonesia"
"37","37 - Photographic or cinematographic goods",360,"Indonesia"
"38","38 - Chemical products n.e.s.",360,"Indonesia"
"39","39 - Plastics and articles thereof",360,"Indonesia"
"40","40 - Rubber and articles thereof",360,"Indonesia"
"41","41 - Raw hides and skins (other than furskins) and leather",360,"Indonesia"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",360,"Indonesia"
"43","43 - Furskins and artificial fur; manufactures thereof",360,"Indonesia"
"44","44 - Wood and articles of wood; wood charcoal",360,"Indonesia"
"45","45 - Cork and articles of cork",360,"Indonesia"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",360,"Indonesia"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",360,"Indonesia"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",360,"Indonesia"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",360,"Indonesia"
"50","50 - Silk",360,"Indonesia"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",360,"Indonesia"
"52","52 - Cotton",360,"Indonesia"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",360,"Indonesia"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",360,"Indonesia"
"55","55 - Man-made staple fibres",360,"Indonesia"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",360,"Indonesia"
"57","57 - Carpets and other textile floor coverings",360,"Indonesia"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",360,"Indonesia"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",360,"Indonesia"
"60","60 - Fabrics; knitted or crocheted",360,"Indonesia"
"61","61 - Apparel and clothing accessories; knitted or crocheted",360,"Indonesia"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",360,"Indonesia"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",360,"Indonesia"
"64","64 - Footwear; gaiters and the like; parts of such articles",360,"Indonesia"
"65","65 - Headgear and parts thereof",360,"Indonesia"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",360,"Indonesia"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",360,"Indonesia"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",360,"Indonesia"
"69","69 - Ceramic products",360,"Indonesia"
"70","70 - Glass and glassware",360,"Indonesia"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",360,"Indonesia"
"72","72 - Iron and steel",360,"Indonesia"
"73","73 - Iron or steel articles",360,"Indonesia"
"74","74 - Copper and articles thereof",360,"Indonesia"
"75","75 - Nickel and articles thereof",360,"Indonesia"
"76","76 - Aluminium and articles thereof",360,"Indonesia"
"78","78 - Lead and articles thereof",360,"Indonesia"
"79","79 - Zinc and articles thereof",360,"Indonesia"
"80","80 - Tin; articles thereof",360,"Indonesia"
"81","81 - Metals; n.e.s., cermets and articles thereof",360,"Indonesia"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",360,"Indonesia"
"83","83 - Metal; miscellaneous products of base metal",360,"Indonesia"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",360,"Indonesia"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",360,"Indonesia"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",360,"Indonesia"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",360,"Indonesia"
"88","88 - Aircraft, spacecraft and parts thereof",360,"Indonesia"
"89","89 - Ships, boats and floating structures",360,"Indonesia"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",360,"Indonesia"
"91","91 - Clocks and watches and parts thereof",360,"Indonesia"
"92","92 - Musical instruments; parts and accessories of such articles",360,"Indonesia"
"93","93 - Arms and ammunition; parts and accessories thereof",360,"Indonesia"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",360,"Indonesia"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",360,"Indonesia"
"96","96 - Miscellaneous manufactured articles",360,"Indonesia"
"97","97 - Works of art; collectors' pieces and antiques",360,"Indonesia"
"99","99 - Commodities not specified according to kind",360,"Indonesia"
"01","01 - Animals; live",364,"Iran"
"02","02 - Meat and edible meat offal",364,"Iran"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",364,"Iran"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",364,"Iran"
"05","05 - Animal originated products; not elsewhere specified or included",364,"Iran"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",364,"Iran"
"07","07 - Vegetables and certain roots and tubers; edible",364,"Iran"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",364,"Iran"
"09","09 - Coffee, tea, mate and spices",364,"Iran"
"10","10 - Cereals",364,"Iran"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",364,"Iran"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",364,"Iran"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",364,"Iran"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",364,"Iran"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",364,"Iran"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",364,"Iran"
"17","17 - Sugars and sugar confectionery",364,"Iran"
"18","18 - Cocoa and cocoa preparations",364,"Iran"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",364,"Iran"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",364,"Iran"
"21","21 - Miscellaneous edible preparations",364,"Iran"
"22","22 - Beverages, spirits and vinegar",364,"Iran"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",364,"Iran"
"24","24 - Tobacco and manufactured tobacco substitutes",364,"Iran"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",364,"Iran"
"26","26 - Ores, slag and ash",364,"Iran"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",364,"Iran"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",364,"Iran"
"29","29 - Organic chemicals",364,"Iran"
"30","30 - Pharmaceutical products",364,"Iran"
"31","31 - Fertilizers",364,"Iran"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",364,"Iran"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",364,"Iran"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",364,"Iran"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",364,"Iran"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",364,"Iran"
"37","37 - Photographic or cinematographic goods",364,"Iran"
"38","38 - Chemical products n.e.s.",364,"Iran"
"39","39 - Plastics and articles thereof",364,"Iran"
"40","40 - Rubber and articles thereof",364,"Iran"
"41","41 - Raw hides and skins (other than furskins) and leather",364,"Iran"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",364,"Iran"
"43","43 - Furskins and artificial fur; manufactures thereof",364,"Iran"
"44","44 - Wood and articles of wood; wood charcoal",364,"Iran"
"45","45 - Cork and articles of cork",364,"Iran"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",364,"Iran"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",364,"Iran"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",364,"Iran"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",364,"Iran"
"50","50 - Silk",364,"Iran"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",364,"Iran"
"52","52 - Cotton",364,"Iran"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",364,"Iran"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",364,"Iran"
"55","55 - Man-made staple fibres",364,"Iran"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",364,"Iran"
"57","57 - Carpets and other textile floor coverings",364,"Iran"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",364,"Iran"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",364,"Iran"
"60","60 - Fabrics; knitted or crocheted",364,"Iran"
"61","61 - Apparel and clothing accessories; knitted or crocheted",364,"Iran"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",364,"Iran"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",364,"Iran"
"64","64 - Footwear; gaiters and the like; parts of such articles",364,"Iran"
"65","65 - Headgear and parts thereof",364,"Iran"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",364,"Iran"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",364,"Iran"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",364,"Iran"
"69","69 - Ceramic products",364,"Iran"
"70","70 - Glass and glassware",364,"Iran"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",364,"Iran"
"72","72 - Iron and steel",364,"Iran"
"73","73 - Iron or steel articles",364,"Iran"
"74","74 - Copper and articles thereof",364,"Iran"
"75","75 - Nickel and articles thereof",364,"Iran"
"76","76 - Aluminium and articles thereof",364,"Iran"
"78","78 - Lead and articles thereof",364,"Iran"
"79","79 - Zinc and articles thereof",364,"Iran"
"80","80 - Tin; articles thereof",364,"Iran"
"81","81 - Metals; n.e.s., cermets and articles thereof",364,"Iran"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",364,"Iran"
"83","83 - Metal; miscellaneous products of base metal",364,"Iran"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",364,"Iran"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",364,"Iran"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",364,"Iran"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",364,"Iran"
"88","88 - Aircraft, spacecraft and parts thereof",364,"Iran"
"89","89 - Ships, boats and floating structures",364,"Iran"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",364,"Iran"
"91","91 - Clocks and watches and parts thereof",364,"Iran"
"92","92 - Musical instruments; parts and accessories of such articles",364,"Iran"
"93","93 - Arms and ammunition; parts and accessories thereof",364,"Iran"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",364,"Iran"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",364,"Iran"
"96","96 - Miscellaneous manufactured articles",364,"Iran"
"97","97 - Works of art; collectors' pieces and antiques",364,"Iran"
"99","99 - Commodities not specified according to kind",364,"Iran"
"01","01 - Animals; live",368,"Iraq"
"02","02 - Meat and edible meat offal",368,"Iraq"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",368,"Iraq"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",368,"Iraq"
"05","05 - Animal originated products; not elsewhere specified or included",368,"Iraq"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",368,"Iraq"
"07","07 - Vegetables and certain roots and tubers; edible",368,"Iraq"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",368,"Iraq"
"09","09 - Coffee, tea, mate and spices",368,"Iraq"
"10","10 - Cereals",368,"Iraq"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",368,"Iraq"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",368,"Iraq"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",368,"Iraq"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",368,"Iraq"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",368,"Iraq"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",368,"Iraq"
"17","17 - Sugars and sugar confectionery",368,"Iraq"
"18","18 - Cocoa and cocoa preparations",368,"Iraq"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",368,"Iraq"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",368,"Iraq"
"21","21 - Miscellaneous edible preparations",368,"Iraq"
"22","22 - Beverages, spirits and vinegar",368,"Iraq"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",368,"Iraq"
"24","24 - Tobacco and manufactured tobacco substitutes",368,"Iraq"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",368,"Iraq"
"26","26 - Ores, slag and ash",368,"Iraq"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",368,"Iraq"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",368,"Iraq"
"29","29 - Organic chemicals",368,"Iraq"
"30","30 - Pharmaceutical products",368,"Iraq"
"31","31 - Fertilizers",368,"Iraq"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",368,"Iraq"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",368,"Iraq"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",368,"Iraq"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",368,"Iraq"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",368,"Iraq"
"37","37 - Photographic or cinematographic goods",368,"Iraq"
"38","38 - Chemical products n.e.s.",368,"Iraq"
"39","39 - Plastics and articles thereof",368,"Iraq"
"40","40 - Rubber and articles thereof",368,"Iraq"
"41","41 - Raw hides and skins (other than furskins) and leather",368,"Iraq"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",368,"Iraq"
"43","43 - Furskins and artificial fur; manufactures thereof",368,"Iraq"
"44","44 - Wood and articles of wood; wood charcoal",368,"Iraq"
"45","45 - Cork and articles of cork",368,"Iraq"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",368,"Iraq"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",368,"Iraq"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",368,"Iraq"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",368,"Iraq"
"50","50 - Silk",368,"Iraq"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",368,"Iraq"
"52","52 - Cotton",368,"Iraq"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",368,"Iraq"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",368,"Iraq"
"55","55 - Man-made staple fibres",368,"Iraq"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",368,"Iraq"
"57","57 - Carpets and other textile floor coverings",368,"Iraq"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",368,"Iraq"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",368,"Iraq"
"60","60 - Fabrics; knitted or crocheted",368,"Iraq"
"61","61 - Apparel and clothing accessories; knitted or crocheted",368,"Iraq"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",368,"Iraq"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",368,"Iraq"
"64","64 - Footwear; gaiters and the like; parts of such articles",368,"Iraq"
"65","65 - Headgear and parts thereof",368,"Iraq"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",368,"Iraq"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",368,"Iraq"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",368,"Iraq"
"69","69 - Ceramic products",368,"Iraq"
"70","70 - Glass and glassware",368,"Iraq"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",368,"Iraq"
"72","72 - Iron and steel",368,"Iraq"
"73","73 - Iron or steel articles",368,"Iraq"
"74","74 - Copper and articles thereof",368,"Iraq"
"75","75 - Nickel and articles thereof",368,"Iraq"
"76","76 - Aluminium and articles thereof",368,"Iraq"
"78","78 - Lead and articles thereof",368,"Iraq"
"79","79 - Zinc and articles thereof",368,"Iraq"
"80","80 - Tin; articles thereof",368,"Iraq"
"81","81 - Metals; n.e.s., cermets and articles thereof",368,"Iraq"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",368,"Iraq"
"83","83 - Metal; miscellaneous products of base metal",368,"Iraq"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",368,"Iraq"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",368,"Iraq"
